parameter_name,procedure_name,f_n,m_n,f_intercept,f_intercept_se,f_slope,f_slope_se,m_intercept,m_intercept_se,m_slope,m_slope_se,fm_diff_int,fm_diff_int_se,fm_diff_int_p,fm_diff_slope,fm_diff_slope_se,fm_diff_slope_p,f_sd,m_sd,r_m,r_c,Category,parameter_group,lnVR,VlnVR,low_lnVR,high_lnVR,t_val_sd,p_val_sd,Zr,VZr
eosinophils,Immunophenotyping,1050,1048,7.161501839184682,0.21602910022551172,-0.2685388630898725,0.15966155663050108,7.104020758971378,0.21616404373951997,0.12136281254692788,0.1617608594719647,0.05748108020903977,0.01973495388191831,0.00363076705037423,-0.389901675610902,0.194074667946346,0.04469280381677616,0.37108896395960894,0.450427642,0.03961053364563966,0.8857807867250368,Hematology,eosinophils,-0.1937565321360949,9.56023818337195e-4,-0.19563030438839826,-0.19188275988379153,-6.26645602929353,4.470206427242829e-10,0.039631269404552305,4.7732696897374703e-4
hematocrit,Hematology,9685,9560,3.8995964346650007,0.01523022121638043,-0.02552142046473921,0.01158219556953322,3.912358924568353,0.01523373270201694,-0.00151961894517978,0.01166608976641061,-0.01276248989280511,8.679502882518884e-4,1.2128405021361822e-48,-0.02400180264022316,0.00769419305429078,0.0018148227110376,0.05256485,0.05778914840609933,0.05209602155545555,0.9038618766354044,Hematology,hematocrit,-0.09475404424946149,1.0395989559117317e-4,-0.09495780190065674,-0.09455028659826624,-9.293190463104802,0,0.05214322790538505,5.196964972456086e-5
hemoglobin,Hematology,9686,9560,2.682457275572889,0.01213406106246444,-0.02024646259576975,0.01114192169499459,2.6838929575471004,0.01214308329097699,0.00795976098698209,0.01168430048104394,-0.00143568201444993,8.632221707446192e-4,0.09629774106133691,-0.02820622427594468,0.00758637887864233,2.0144936203114085e-4,0.0458147893,0.06288084335390075,0.01774871691044141,0.8791672665706158,Hematology,hemoglobin,-0.3166352914551476,1.0395456230369188e-4,-0.3168390386532915,-0.31643154425700376,-31.055429618401284,0,0.01775058097834938,5.1966949020423014e-5
large unstained cell (luc) count,Hematology,3288,3286,-3.0191456672808243,0.08016695307719568,0.145391405251457,0.123226871169799,-2.6791934738256935,0.08019994335132198,0.4030196968064912,0.12059765514179586,-0.33995219345507277,0.01113806303253606,3.0702964943760246e-190,-0.25762829155436723,0.10828871768558296,0.01738686180471623,0.4119185,0.41364918178084104,0.27963085573850316,0.744541788856081,Hematology,luc,-0.004192806064059362,3.045067273825635e-4,-0.004789628282779343,-0.0035959838453393815,-0.24027375129946443,0.8101255365731315,0.28728157018923467,1.5218383807639628e-4
large unstained cell (luc) differential count,Hematology,3290,3285,-0.295706392450228,0.070836901733809493,0.24118349961263705,0.07510178732762053,-0.1841867329162915,0.07085143920083369,0.2896532484415655,0.07232516781322876,-0.1115196620657936,0.0084221043338247,1.8190697963793815e-39,-0.04846974716250653,0.08133542608229419,0.5512484929367787,0.30722039,0.31750735550427345,0.12547526775302337,0.7744826707555649,Hematology,luc,-0.032935843978580036,3.0446052042958365e-4,-0.033532575633336344,-0.03233911232382373,-1.8875710330863837,0.05912757677743796,0.1261400550037356,1.5216068167985393e-4
lymphocyte cell count,Hematology,4465,4431,1.6226022338963226,0.0487099560432245,0.01943379192670444,0.06062328663768977,1.8403040969213755,0.04869394026281613,-0.07804604846239667,0.05690387325840884,-0.21770185741856724,0.00624147873959547,1.3699003088167128e-247,0.09747981499581589,0.05756151770995199,0.0904028726243544,0.27817782,0.2586089064197027,0.26635122932846506,0.7551448771710771,Hematology,lymphocytes,0.07294278241714168,2.2497516921979321e-4,0.07250183918805508,0.07338372564622828,4.863120513161375,1.1753068207553952e-6,0.2729322982686037,1.1244799280332846e-4
lymphocyte differential count,Hematology,4719,4654,4.424186717212962,0.00946545579057392,0.0021079380823076,0.00984093151889031,4.404227426697564,0.00954035462462912,-0.06481788705217656,0.01471549188215094,0.01995929053615664,0.00171312759643426,4.040624658582111e-31,0.06692582464879215,0.01550103331412012,1.5969485085860846e-5,0.048515306,0.0972239002871089,0.1089158603955452,0.67475905613213,Hematology,lymphocytes,-0.6951387148934609,2.1352581521863018e-4,-0.695557217801059,-0.6947202119858629,-47.57143830611304,0,0.10934962944300218,1.0672358591248666e-4
mean cell hemoglobin concentration,Hematology,9674,9555,3.3886401927573635,0.01043321398077347,0.00298600439660036,0.00321249002452402,3.3775068903232706,0.01043638027126722,0.00551383971051548,0.00388011840661323,0.01113330243608327,4.868574462258208e-4,5.282128287168099e-114,-0.00252783530220273,0.00424514454853903,0.551540641631122,0.0248858079,0.03638593212793585,0.05817697423629607,0.9465489504520984,Hematology,mean cell hemoglobin concentration,-0.3798851869111809,1.0404602026435213e-4,-0.38008911336363377,-0.379681260458728,-37.24256827242079,0,0.05824274233877799,5.2012899199001353e-5
mean cell volume,Hematology,9703,9574,3.8872055033870545,0.00966062602844143,0.01177947440521686,0.00431394779438695,3.88083767059155,0.00966115624341182,0.01224035036372197,0.00430600119341825,0.00636783279369567,2.954910348364774e-4,1.2336117372072791e-101,-4.608759470470759e-4,0.00262580801874193,0.8606749193569333,0.018418402,0.01903660896465388,0.05352667169642206,0.9573602722519036,Hematology,mean cell volume,-0.03301433412380574,1.0378753687847848e-4,-0.03321775395813168,-0.032810914289479805,-3.2406336675529386,0.0011946668032263297,0.05357787959233669,5.188336619279859e-5
mean corpuscular hemoglobin,Hematology,9654,9537,2.676632902027046,0.00834955503100841,0.01440732437135273,0.0042480910034083,2.658988177294194,0.00835399428555036,0.01957376850156571,0.00477424525367814,0.01764472472425728,5.035054724164695e-4,9.886162204111428e-260,-0.00516644417328051,0.00440205030794611,0.24055389641837485,0.0256827271,0.03738692961585153,0.10463014099559816,0.9299778012468076,Hematology,mean corpuscular hemoglobin,-0.3755031349436674,1.0425198783027992e-4,-0.3757074650851314,-0.37529880480220335,-36.77658463922216,0,0.10501448034837725,5.211590577444236e-5
mean platelet volume,Hematology,7512,7457,1.860122001437757,0.05135216521399219,0.01727694509130564,0.01123444140776632,1.848513464129022,0.0513523104938642,0.02834444500153908,0.01143512673534606,0.01160853731937888,8.11908993231339e-4,5.0121264355845954e-46,-0.01106750013548354,0.00843950641830124,0.18974840428423576,0.045127459,0.0453736072303658,0.02550060856325332,0.9827352711622412,Hematology,mean platelet volume,-0.005440180539527426,1.3366484143542549e-4,-0.005702158814740117,-0.005178202264314736,-0.4705488526514761,0.6379697969487457,0.025506138241648414,6.681812107443539e-5
monocyte cell count,Hematology,4467,4431,-2.1028066885939154,0.08408170003578987,0.47506888967273464,0.10725479901969434,-1.857685006072512,0.08409654098568489,0.3625824130368844,0.10588590519997686,-0.24512168251575855,0.0095118826822142,1.5519610517984666e-140,0.11248647678727516,0.08780556349980194,0.2002020921380663,0.4082275,0.40529920334449016,0.21072642687199264,0.7542768232744528,Hematology,monocytes,0.007198138378283844,2.2492496430340648e-4,0.00675729354902521,0.007638983207542478,0.4799559292868556,0.631270530700502,0.213931408243921,1.1242270938729624e-4
monocyte differential count,Hematology,4720,4654,0.7222595582763344,0.06876320357115798,0.4509244922224243,0.09183111247462893,0.7308505006006505,0.06877100762229515,0.3858226272152605,0.0907724849610938,-0.0085909423482962,0.00681783918540374,0.20768134193012183,0.0651018651180238,0.06362304030710823,0.30622350409035304,0.3019184,0.29312045556191113,0.0939622180040819,0.7745554227828435,Hematology,monocytes,0.029571642335662146,2.135033386333881e-4,0.029153183481361648,0.029990101189962644,2.0238257136065525,0.04301640515117522,0.09424021979228432,1.0671219720414043e-4
monocytes,Immunophenotyping,1009,1012,7.988681728533377,0.13548002360629025,-0.27411515298799516,0.17439663150800855,8.103387911695561,0.1356744632176302,0.8150275148425563,0.1746358217567475,-0.11470618287368328,0.01914396260367417,2.5498348989820604e-9,-1.0891426856359487,0.1882312825922648,8.617722404276098e-9,0.3594854751065528,0.4280091,0.11272761003382692,0.8487774677166199,Hematology,monocytes,-0.17446920598082158,9.925580313953739e-4,-0.1764145839749225,-0.17252382798672067,-5.537845441622975,3.462009967591939e-8,0.1132087799776279,4.955401387512388e-4
neutrophil cell count,Hematology,4466,4428,-0.4763834434874296,0.08802431985625335,-0.04374859682516305,0.08450975830563237,-0.2003415622167267,0.08810905407308184,0.20200259075863025,0.09013264254493276,-0.2760418812773378,0.00846733096244425,1.7811151763618624e-218,-0.24575118762002832,0.07735530483524755,0.00149439823414327,0.3162831,0.4016898086145399,0.235517801972685,0.7915822067657077,Hematology,neutrophils,-0.23904343389349667,2.2502661557489008e-4,-0.2394844779555864,-0.23860238983140694,-15.935286450081987,0,0.24002334735907047,1.1247328759419637e-4
neutrophil differential count,Hematology,4655,4610,2.2942156699379246,0.06265757484350534,-0.03158605552881461,0.06490792429942148,2.3480996343226814,0.06273984038498664,0.2742316718237975,0.07045968429386007,-0.05388396439670714,0.00651375880694026,1.527171701455812e-16,-0.30581772733402185,0.05971242815705973,3.102144572599967e-7,0.235855,0.31950097366262104,0.07133211677371247,0.7970769026572284,Hematology,neutrophils,-0.30354416169312015,2.1601115055204975e-4,-0.30396753576846125,-0.30312078761777905,-20.653031103847002,0,0.0714534731972826,1.0796804145972792e-4
neutrophils,Immunophenotyping,1050,1048,8.657752602327033,0.198349011723873,-0.20505108260810528,0.2319182546915081,8.669976448474173,0.1985364164607058,-0.10417234794407262,0.2366943105921964,-0.01222384529533645,0.01841640362843175,0.5069423477882753,-0.10087873410688585,0.18026092301331373,0.5758085945632868,0.32487578887597707,0.4380117,0.02083675804780908,0.8741464809752953,Hematology,neutrophils,-0.29880361512580617,9.56023818337195e-4,-0.3006773873781095,-0.2969298428735028,-9.663879173191471,0,0.020839774402070972,4.7732696897374703e-4
platelet count,Hematology,9637,9528,6.893801225305938,0.03677628197410824,0.04968452451483367,0.02643368509194443,7.076602835527651,0.03678816366488086,-0.06646791321576385,0.02651978397600434,-0.1828016102093988,0.00266421149179903,0,0.11615243775145546,0.02363800171607065,9.016961936222144e-7,0.1640864,0.17758667270542006,0.28097398269895474,0.8517473814823404,Hematology,platelet count,-0.07906626221838489,1.0439296084460275e-4,-0.07927086866187981,-0.07886165577488997,-7.738478863339639,1.0658141036401503e-14,0.2887392245385671,5.2186619350798456e-5
red blood cell count,Hematology,9689,9572,2.3145566689017887,0.01081354002918751,-0.04013957227316019,0.01248855858587223,2.3336774351290055,0.01082082206162865,-0.0165753469628596,0.01274001973567039,-0.01912076621984878,8.742346337339543e-4,1.373850669593963e-104,-0.02356422528183032,0.00773019177169756,0.00230468293542208,0.050529363,0.06030998562864909,0.09061642723336095,0.870525438634991,Hematology,red blood cell count,-0.1769437074874373,1.0387296009528325e-4,-0.1771472947481916,-0.17674012022668298,-17.361365044557086,0,0.0908656837653693,5.1926472115484474e-5
red blood cell distribution width,Hematology,7553,7496,2.6299218425007655,0.03914529099060583,-0.02171606793009826,0.01110706482562022,2.6467268908817823,0.03914664525250132,0.02029954182797368,0.01175269957599921,-0.01680504836333286,6.858545660362778e-4,1.0940470945305147e-129,-0.04201560860487637,0.00712814061686779,3.854146112310405e-9,0.03310759,0.04395632084673041,0.04645902525642794,0.978398366918864,Hematology,red blood cell distribution width,-0.28343437537734395,1.3295411258012997e-4,-0.2836949606495975,-0.2831737901050904,-24.58111809186787,0,0.04649249496797933,6.646284726837697e-5
white blood cell count,Hematology,9368,9229,1.7932097186281208,0.04513651970539099,-0.04979176691712683,0.05163477979986084,2.036022456964686,0.04514436306388711,-0.00536064408658227,0.05049505074820418,-0.24281273870781575,0.00397801453162975,0,-0.04443112262891888,0.03549455503195652,0.21067061229898781,0.26103487,0.24681272496824624,0.29973410699766617,0.779395932390434,Hematology,white blood cell count,0.05602334500610103,1.0758495021324285e-4,0.05581248237840454,0.05623420763379752,5.401237499861122,6.699535815002378e-8,0.3092274396926175,5.378078950198989e-5
b cell total,FACS,293,288,11.907526164305468,0.05571413154022951,0.11923834935740105,0.2343652320546727,11.838664303127638,0.06121048993093014,0.5613280897170289,0.392616770448047,0.06886186117773166,0.0410854857891939,0.09436635885831296,-0.4420897403603314,0.4479749292646769,0.3241989977376185,0.2884615,0.5261263042891211,0.0792306134351439,0.7545950573412669,Immunology,B cells,-0.6010099259999473,0.0034785238959467637,-0.6078277075553649,-0.5941921444445297,-10.190233817274892,0,0.07939703049243292,0.0017301038062283738
b cells,Immunophenotyping,751,754,12.169584196380027,0.1888646233105153,0.1299576414112293,0.1440820316882506,12.19611811256425,0.18891078329585784,-0.00377355374360964,0.1393927511625622,-0.02653391968865136,0.0135368699713314,0.05021497101657135,0.1337311943538629,0.13314165017197674,0.31537692071889534,0.22799920282759523,0.26451742,0.02540484608098556,0.9154599765485334,Immunology,B cells,-0.1485623064284853,0.0013342281592457828,-0.1511773455677662,-0.1459472672892044,-4.067181767836306,5.0052181382431726e-5,0.02541031368019608,6.657789613848203e-4
b1 total,FACS,293,288,9.044300102692802,0.07575148487529329,0.3007997612116294,0.26209867627045186,8.797545515927535,0.07738133263416189,0.23468213123084017,0.33089120530876936,0.24675458676999593,0.03782334240427137,1.7170432262825175e-10,0.06611762972425769,0.41035793481823896,0.8720641108912138,0.328759,0.4256165377412557,0.1593292997869885,0.8777271713538908,Immunology,B cells,-0.2582440832380328,0.0034785238959467637,-0.2650618647934504,-0.25142630168261515,-4.378575920763719,1.417736461029051e-5,0.16069845058361776,0.0017301038062283738
b1b cells,Immunophenotyping,742,745,8.687765763510855,0.2785104670608186,0.06386439838047411,0.16072324275881705,8.596161196455014,0.2786710460550752,0.07354370621625196,0.1665747298953706,0.09160456703850224,0.01835957963690132,6.968452222444691e-7,-0.00967930894123951,0.17909601577276435,0.9569082266020816,0.27137970165266745,0.3810144,0.04415391499384251,0.9503101043443262,Immunology,B cells,-0.3393154808029493,0.0013504444339075535,-0.3419623032565307,-0.33666865834936793,-9.233477911425778,0,0.04418264229449883,6.738544474393531e-4
b2 immature + mzb,FACS,268,283,9.196187658365348,0.07295374776519545,0.3554105641588696,0.2305520203376989,9.136511886253102,0.0766618535932631,0.39735571351321247,0.3797597284608481,0.05967577211221733,0.04025548192698068,0.1389072842386193,-0.0419451493544508,0.4344391526419014,0.9231254524065658,0.2729488,0.5045629958757876,0.05788316675881119,0.8436473060061295,Immunology,B cells,-0.6143073899628061,0.0036725067385444746,-0.6215053709033339,-0.6071094090222783,-10.136883122416625,0,0.05794794212263456,0.0018248175182481751
b2 mature,FACS,268,282,11.715088511514423,0.06073484560978362,0.1737396743491321,0.29574771170586855,11.657235888725248,0.06648926147355023,0.6337602911018764,0.449752593015393,0.05785262278911439,0.04817101363404653,0.2303727156623941,-0.460020616753432,0.5264141302050335,0.3826398536706096,0.3576649,0.5970362085440389,0.07260914910636122,0.713741631246798,Immunology,B cells,-0.5122865700952521,0.0036789071481706905,-0.5194970956081336,-0.5050760445823707,-8.446048234745767,2.220446049250313e-16,0.07273715488649642,0.0018281535648994515
b2 total,FACS,293,288,11.831227223720775,0.05763828317893169,0.13763203946997096,0.252978421630889,11.778814628523811,0.06386246562596005,0.6114318590400999,0.4242053531528076,0.05241259519688016,0.04433969969843783,0.23775388868231115,-0.4737998195710738,0.4840279685305182,0.32812987949910355,0.3118801,0.5693769006550586,0.07100514761252215,0.7375941203721124,Immunology,B cells,-0.6019540351078424,0.0034785238959467637,-0.60877181666326,-0.5951362535524248,-10.206241360814982,0,0.07112483951196476,0.0017301038062283738
b2b cells,Immunophenotyping,742,745,12.132053195489323,0.1853182214861595,0.09941201318461194,0.1349688913140949,12.15954950665132,0.18545585974161705,-0.0280920563119855,0.14353629907329055,-0.02749630800603031,0.01234559613595824,0.02612203804307361,0.127504071442234,0.11901160145639506,0.28422871859618726,0.1664917638170437,0.2683942353,0.02454479010075994,0.9314256276696212,Immunology,B cells,-0.4775083496772726,0.0013504444339075535,-0.480155172130854,-0.47486152722369124,-12.993992460447002,0,0.024549720859299632,6.738544474393531e-4
cd24+ cd4 t cells,Immunophenotyping,74,77,7.149400096674808,0.19505926090329995,0.4454846863801528,1.0560506275263457,7.000998753244715,0.19538677638438395,-1.0093871177981697,0.9911211965302058,0.1484013434300588,0.04929583752382893,0.00318098800382644,1.4548718041778976,0.7607245171633181,0.05819791911478003,0.28261773,0.3101040367163843,0.09489420170729916,0.9554532238309408,Immunology,cd4 t,-0.09252713958794917,0.013799010277883519,-0.1195727027548989,-0.06548157642099944,-0.7876715644792166,0.4321400714488943,0.09518058853962981,0.006756756756756757
cd24+ cd8 t cells,Immunophenotyping,74,77,7.320300147440742,0.16105111058720314,0.5002081024866697,1.1024872041693536,7.209363845199243,0.16140075244631977,-0.5902485804295554,1.0341979727482993,0.11093630224144344,0.05126319273952791,0.03244144982381102,1.0904566829154023,0.7901568351531812,0.1701366855199372,0.29597591,0.32099770440431175,0.08355427539700533,0.9252060105716808,Immunology,cd4 t,-0.0808704090746622,0.013799010277883519,-0.10791597224161192,-0.053824845907712464,-0.6884393262299624,0.4922466427435759,0.08374953357344211,0.006756756756756757
cd4 cd25- nkt cells,Immunophenotyping,546,539,7.241118042892867,0.318279819919923,0.37818151320994936,0.2410114407680801,6.9833949811541975,0.31831508232845834,-0.01168709887392234,0.21754961071214665,0.257723061677708,0.02403399036506236,2.794674866223716e-25,0.3898686117915995,0.30417032349893763,0.20027458396635128,0.3561094,0.3751720521295191,0.13755729334488934,0.9231845895628444,Immunology,cd4 nkt,-0.052158764922997786,0.0018536461339710287,-0.05579184458566291,-0.048525685260332664,-1.2114734037614565,0.22597828964184452,0.1384348988499087,9.242144177449168e-4
cd4 cd25- t cells,Immunophenotyping,686,685,10.519424614936671,0.15606729822587778,-0.24384930424145423,0.15090305955850866,10.51169009626672,0.1562451465529043,-0.07220391835747642,0.1505002855912259,0.00773451839308794,0.0172409022517449,0.653799945428411,-0.1716453829729347,0.17479897725673044,0.32634050371031986,0.2643194,0.3329147792472036,0.03609295760412241,0.8589549656842415,Immunology,cd4 t,-0.23072939210522642,0.0014652022515811304,-0.23360113574839242,-0.2278576484620604,-6.027734752775358,2.1346560075130583e-9,0.036108642650112335,7.309941520467836e-4
cd4 cd25+ nkt cells,Immunophenotyping,612,608,4.060969359023064,0.3797496842382434,0.4198499855468516,0.2895606428278935,3.9775026064484345,0.3797483002021798,0.06434658824738516,0.26697578881765216,0.0834667532643454,0.02578811261475659,0.00125109018086866,0.3555033714998364,0.2921324735040874,0.22393331798848992,0.4226782,0.4110805638799192,0.03785855894734914,0.9473945354667328,Immunology,cd4 nkt,0.02781649034488848,0.0016474643433891083,0.0245875195660319,0.031045461123745063,0.6853214443721348,0.49327150713167445,0.037876661702643095,8.216926869350862e-4
cd4 cd25+ t cells,Immunophenotyping,686,685,8.124655906169615,0.3311549228295663,0.06396396518541722,0.1731040322151466,8.174167812883134,0.3313159917539553,-0.28169673651390603,0.18111303171914503,-0.04951190654140525,0.02083912393750945,0.01767966503328887,0.3456607025974861,0.2102408572610703,0.10044347808935944,0.2936186,0.41548481704721973,0.02800643772645279,0.9454050255622264,Immunology,cd4 t,-0.34716549940111585,0.0014652022515811304,-0.35003724304428185,-0.34429375575794985,-9.069592419982445,0,0.028013763556088443,7.309941520467836e-4
cd4 cd44-cd62l- t cells,Immunophenotyping,447,444,7.670665903726909,0.5750500528750815,-0.01184502396263737,0.26340417523329723,7.6915821365056125,0.5752841761316964,0.26448281576728216,0.2763327767793565,-0.02091623261224483,0.03228523196732481,0.51729319445805,-0.27632783961492347,0.3486497830671799,0.4283041374534915,0.39091568367736845,0.52412479,0.01783616701337658,0.9464883610569964,Immunology,cd4 t,-0.29324557158277115,0.0022599129741986885,-0.2976749196203954,-0.2888162235451469,-6.168585727056509,1.0451672860511962e-9,0.01783805877427291,0.0011261261261261261
cd4 cd44-cd62l+ nkt cells,Immunophenotyping,686,685,2.634444321975517,0.5536409119807087,0.21590207527166655,0.4312816487308752,2.541016492408494,0.5537444606170275,-0.8248785020294104,0.4193210058882378,0.09342782867696885,0.02884015136777343,0.00123395133412142,1.0407805788833022,0.29498897830081383,4.3601937191632543e-4,0.460486,0.5285368066875226,0.04782282715723109,0.950751475525488,Immunology,cd4 nkt,-0.13783106648254928,0.0014652022515811304,-0.14070281012571528,-0.13495932283938328,-3.600794427916034,3.285824793928249e-4,0.04785933456495124,7.309941520467836e-4
cd4 cd44-cd62l+ t cells,Immunophenotyping,612,608,9.40519109959123,0.24023656756767528,-0.08414364201742124,0.21239581564160495,9.42373900161546,0.2403185745583118,-0.19232248435074384,0.21656830644449945,-0.01854790053030189,0.02139021383551896,0.38609361074250304,0.10817884350750406,0.2384193251293711,0.6501237137587829,0.30979811,0.3818699290747364,0.0244726039571973,0.8823811348061429,Immunology,cd4 t,-0.20916465178357024,0.0016474643433891083,-0.21239362256242683,-0.20593568100471366,-5.153238941887285,2.9844390758704264e-07,0.024477491329143678,8.216926869350862e-4
cd4 cd44+cd62l- nkt cells,Immunophenotyping,686,685,6.966311017965375,0.2925098815532302,0.3647915689596836,0.2204968111847712,6.664006219228247,0.2925543146483642,-0.15637756841475622,0.2019069790322266,0.30230479884963973,0.02352746455071716,2.914649941222087e-35,0.5211691368903282,0.24189827243985165,0.03142222374651056,0.3921028,0.42057392870038246,0.14109855978496033,0.9279630703140882,Immunology,cd4 nkt,-0.07009729847588267,0.0014652022515811304,-0.07296904211904869,-0.06722555483271665,-1.8312704690265342,0.06727740452202813,0.1420462743634848,7.309941520467836e-4
cd4 cd44+cd62l- t cells,Immunophenotyping,686,685,9.262627322925054,0.19147424980834293,-0.19078098825555817,0.15370380381083745,9.243191080123728,0.19159860674269855,-0.0065201352539634,0.14969406324056864,0.01943624308359434,0.01764451491629514,0.27090502306886116,-0.18426085125506533,0.17960251460348808,0.3051514690848048,0.2759481972,0.33445013686377345,0.02315771104229818,0.8920034272602786,Immunology,cd4 t,-0.19227571739642307,0.0014652022515811304,-0.19514746103958908,-0.18940397375325707,-5.023144269962214,5.753418554910184e-7,0.023161852044010053,7.309941520467836e-4
cd4 cd44+cd62l+ nkt cells,Immunophenotyping,686,685,4.92461166932103,0.5303160740487105,0.064752281285212,0.3157114733344565,4.865000620334928,0.5302861390475442,-0.08139576079892903,0.29359701400695043,0.05961104923209739,0.02171440522707446,0.00614736648248974,0.14614804184214666,0.22475165636163083,0.5156598843479745,0.3894314,0.3571835238540942,0.02162978928122,0.9646249097403764,Immunology,cd4 nkt,0.08643693104601365,0.0014652022515811304,0.08356518740284763,0.08930867468917966,2.258138369088616,0.024093936468432275,0.02163316337807262,7.309941520467836e-4
cd4 cd44+cd62l+ t cells,Immunophenotyping,591,594,9.216029699850267,0.6288761994270688,-0.3675953737418042,0.2435964084490333,9.228661643980306,0.6289845591164024,-0.14750782706322255,0.2404442024939646,-0.01263194498611711,0.02272911450646164,0.5785088108284526,-0.22008754521940213,0.23989857474653817,0.35916192020931936,0.32678554,0.4112738861216434,0.02278670396509425,0.9623068907508406,Immunology,cd4 t,-0.22995095093937926,0.0016963638247177043,-0.23327576294050256,-0.22662613893825595,-5.583103882444533,2.928262943235893e-8,0.022790649070445732,8.460236886632825e-4
cd4 effector,FACS,300,298,9.431642998374558,0.03214768455186914,0.6370346326161703,0.24292210442290604,9.251542382212076,0.03955545088443635,0.5356151521613363,0.3635949038795442,0.18010061616236678,0.03868188893777341,4.1299358156741205e-6,0.1014194804551652,0.4303963609815993,0.8138061613645294,0.3184624,0.5095518817306518,0.21497747099301576,0.5258579853314812,Immunology,cd4 t,-0.470038675096855,0.0033784169377389715,-0.47666025061958345,-0.4634170995741265,-8.086804993017108,3.552713678800501e-15,0.21838419823380656,0.0016806722689075631
cd4 nkt cells,Immunophenotyping,689,688,7.254856207343726,0.24973545962343063,0.2674508549667823,0.19827511754365057,7.002553578365394,0.24978655993777144,-0.04971100473685243,0.18251651543221403,0.252302628695905,0.02135599651713046,2.210863978551368e-30,0.31716185994308466,0.21972446514807784,0.1491821897172722,0.3558157,0.3852862436469202,0.1402216054179626,0.9133516268707972,Immunology,cd4 nkt,-0.07957471188990767,0.001458789981060203,-0.08243388771379354,-0.0767155360660218,-2.0834289229876695,0.03739647783639688,0.14115161894550668,7.27802037845706e-4
cd4 resting/naive,FACS,300,298,10.109639929067834,0.04660028380999403,0.17596753549344074,0.3181521455872994,10.018706453974472,0.05102639411353648,0.29714136652041995,0.4026180269470003,0.0909334750841307,0.04560292777423046,0.0466874327187428,-0.12117383111870444,0.5024880191276944,0.8095387135388562,0.4159304,0.5479444157992356,0.08692204483806909,0.5941274402219604,Immunology,cd4 t,-0.2756673257795219,0.0033784169377389715,-0.2822889013022504,-0.26904575025679345,-4.7427329380208,2.641241836354169e-6,0.08714195409510478,0.0016806722689075631
cd4 t cells,Immunophenotyping,689,688,10.68236564935698,0.14865959853043745,-0.18309210848678295,0.1489515924244424,10.681779910475123,0.1488449287537023,-0.09826203619153696,0.14905426781954015,5.85739301211651e-4,0.0170225947432132,0.9725569334119204,-0.08483007245690874,0.1728134801789101,0.6236132627774162,0.2618108,0.3304283006436131,0.03064367414014656,0.8451080502392347,Immunology,cd4 t,-0.23276865222342363,0.001458789981060203,-0.2356278280473095,-0.22990947639953777,-6.0943600157557745,1.4243941581781883e-9,0.030653271373121394,7.27802037845706e-4
cd4 t cells total,FACS,300,298,10.832993489868963,0.03382980316432499,0.3271718881667633,0.21923132269379897,10.73781529832119,0.03760702929818044,0.4022146971001899,0.29416588576174857,0.09517819152258224,0.03265866416723034,0.00372297252195984,-0.07504280943604591,0.3593398991859872,0.8346612882165516,0.284159,0.401752153798904,0.13426868310986442,0.6158130154577479,Immunology,cd4 t,-0.34631283856321643,0.0033784169377389715,-0.3529344140859449,-0.33969126304048797,-5.958157361118995,4.364856476257728e-9,0.13508439369632763,0.0016806722689075631
cd44+ t-regs,Immunophenotyping,74,77,6.354569745022312,0.34142934860895197,0.7146108052855132,1.088144078919549,6.434633058521904,0.34184064486188226,-0.10717015361641984,1.0293302603973025,-0.08006331349831924,0.05217521933297123,0.1275370026486621,0.8217809589048337,0.8016418857170912,0.30736753587794163,0.28922286,0.3366362395545086,0.02890924585333895,0.984495760278963,Immunology,cd44+ t-regs,-0.15151990995384113,0.013799010277883519,-0.17856547312079085,-0.1244743467868914,-1.2898693837784656,0.19909441298419828,0.028917303475226225,0.006756756756756757
cd62l+ t-regs,Immunophenotyping,74,77,6.486392308063953,0.27501000999053543,-0.8179743168333227,1.1078436087464434,6.562797931631163,0.2751662819037681,-1.083057171684052,1.0355159909381102,-0.07640562356720897,0.05113846155275706,0.13777617900686143,0.265082854850978,0.7923426932330591,0.7385442181962145,0.29650117,0.3182877425609515,0.05687619487958356,0.9768146166250145,Immunology,cd62l+ t-regs,-0.07061916323859414,0.013799010277883519,-0.09766472640554388,-0.04357360007164441,-0.6011717971404927,0.5486390523527742,0.05693764382272984,0.006756756756756757
cd8 cd25- nkt cells,Immunophenotyping,610,606,5.994442179114607,0.40445072002442856,0.230734919149355,0.26540532025635577,6.04273417832295,0.40440297733340336,0.2325883532078565,0.2571268102932113,-0.04829199899222593,0.02034140384813628,0.01779052629714191,-0.00185343416398165,0.22839986833996,0.9935270454601656,0.3184846,0.3347689324584513,0.02895253514131864,0.9560683242461344,Immunology,cd8 nkt,-0.049871881952532976,0.001652910625346633,-0.053111527247875955,-0.04663223665719,-1.2266793975655867,0.2201809672152404,0.028960629026544265,8.244023083264633e-4
